"fixture","class","subclass","idA","idB","idC","row","value","limit","relation","note"
"Real 375","c","c2-horizontal-offset-row","__jog_538_a","__jog_538_b","BR9WT6",4,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_538_a","__jog_538_b","__dup_DKMJ2Z_1",4,22.65,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_538_a","__jog_538_b","__dup_B2U6J7_1",4,22.65,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-vertical","__jog_538_b","__jog_366_b","EFZPSL",4,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_539_a","__jog_539_b","8GSXTQ",4,5.10000000000002,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_539_a","__jog_539_b","A7YLIQ",4,5.10000000000002,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_539_a","__jog_539_b","9PDPW7",4,5.10000000000002,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_539_a","__jog_539_b","SPHGC9",4,5.10000000000002,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_539_a","__jog_539_b","S7MA0G",4,5.10000000000002,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_539_a","__jog_539_b","ZMMIM4",4,5.10000000000002,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_539_a","__jog_539_b","P844CW",4,5.10000000000002,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_539_a","__jog_539_b","IMF6BL",4,5.10000000000002,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_539_a","__jog_539_b","ED5PDV",4,5.10000000000002,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_539_a","__jog_539_b","BR9WT6",4,5.10000000000002,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_539_a","__jog_539_b","__dup_DKMJ2Z_1",4,5.10000000000002,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_539_a","__jog_539_b","__dup_B2U6J7_1",4,5.10000000000002,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_539_a","__jog_539_b","__union_170",4,5.10000000000002,6,NA,"waypoint-waypoint-union"
"Real 375","c","c2-horizontal-offset-row","__jog_539_a","__jog_539_b","__union_173",4,5.10000000000002,6,NA,"waypoint-waypoint-union"
"Real 375","c","c2-horizontal-offset-row","__jog_539_a","__jog_539_b","__union_174",4,5.10000000000002,6,NA,"waypoint-waypoint-union"
"Real 375","c","c2-horizontal-offset-row","__jog_539_a","__jog_539_b","__union_175",4,5.10000000000002,6,NA,"waypoint-waypoint-union"
"Real 375","c","c2-horizontal-offset-row","__jog_539_a","__jog_539_b","__union_184",4,5.10000000000002,6,NA,"waypoint-waypoint-union"
"Real 375","c","c2-horizontal-offset-row","__jog_539_a","__jog_539_b","__union_185",4,5.10000000000002,6,NA,"waypoint-waypoint-union"
"Real 375","c","c2-horizontal-offset-row","__jog_539_a","__jog_539_b","__union_186",4,5.10000000000002,6,NA,"waypoint-waypoint-union"
"Real 375","c","c2-horizontal-offset-row","__jog_539_a","__jog_539_b","__union_195",4,5.10000000000002,6,NA,"waypoint-waypoint-union"
"Real 375","c","c2-vertical","__jog_539_b","__jog_370_b","9PDPW7",4,5.10000000000002,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-vertical","__jog_539_b","__jog_370_b","__union_174",4,5.10000000000002,6,NA,"waypoint-waypoint-union"
"Real 375","c","c2-vertical","__jog_372_a","__jog_541_a","HJLX2B",4,13.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_541_a","__jog_541_b","9M5YFR",4,13.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_541_a","__jog_541_b","8GSXTQ",4,13.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_541_a","__jog_541_b","A7YLIQ",4,13.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_541_a","__jog_541_b","HJLX2B",4,13.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_541_a","__jog_541_b","SPHGC9",4,13.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_541_a","__jog_541_b","S7MA0G",4,13.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_541_a","__jog_541_b","P844CW",4,13.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_541_a","__jog_541_b","T5S3BR",4,13.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_541_a","__jog_541_b","IMF6BL",4,13.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_541_a","__jog_541_b","1TGPDW",4,13.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_541_a","__jog_541_b","667KL7",4,13.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_541_a","__jog_541_b","ED5PDV",4,13.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_541_a","__jog_541_b","9LZVTE",4,13.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_541_a","__jog_541_b","__dup_M5DJVP_2",4,13.65,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_541_a","__jog_541_b","__dup_YPHFHF_3",4,13.65,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_541_a","__jog_541_b","__dup_B2U6J7_1",4,13.65,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-vertical","__jog_541_b","__jog_372_b","S7MA0G",4,13.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_545_a","__jog_545_b","SBKELE",5,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_545_a","__jog_545_b","TXIF7D",5,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_545_a","__jog_545_b","FWL00Q",5,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_545_a","__jog_545_b","LT00CV",5,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_545_a","__jog_545_b","GBLFXN",5,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-vertical","__jog_545_b","__jog_390_b","SBKELE",5,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_553_a","__jog_553_b","SBKELE",5,13.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_553_a","__jog_553_b","FWL00Q",5,13.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_553_a","__jog_553_b","MQ0ZWN",5,13.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_553_a","__jog_553_b","__dup_FIL6AB_1",5,13.65,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-vertical","__jog_553_b","__jog_410_b","MQ0ZWN",5,13.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-vertical","__jog_411_a","__jog_554_a","P9RX04",5,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_554_a","__jog_554_b","23T5N2",5,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_554_a","__jog_554_b","ZHVYYN",5,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_554_a","__jog_554_b","7VEH10",5,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_554_a","__jog_554_b","NKNRU0",5,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_554_a","__jog_554_b","97D38B",5,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_554_a","__jog_554_b","T6UQVX",5,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_554_a","__jog_554_b","VTZFWZ",5,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_554_a","__jog_554_b","P9RX04",5,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_554_a","__jog_554_b","__dup_9JC6RF_1",5,22.65,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_554_a","__jog_554_b","__dup_8GSXTQ_1",5,22.65,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_554_a","__jog_554_b","__dup_81MJXH_1",5,22.65,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-vertical","__jog_419_a","__jog_558_a","J1SX9Q",6,14.1509716980849,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_558_a","__jog_558_b","J1SX9Q",6,12.45,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_558_a","__jog_558_b","0BNY0G",6,12.45,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_558_a","__jog_558_b","K9X9T3",6,12.45,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_558_a","__jog_558_b","K0M2RD",6,12.45,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_558_a","__jog_558_b","JJ3LDY",6,12.45,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_558_a","__jog_558_b","__dup_7WQYLL_2",6,12.45,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-vertical","__jog_558_b","__jog_419_b","K9X9T3",6,12,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-vertical","__jog_423_a","__jog_559_a","ZP1T7Z",6,23.8594320971812,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_559_a","__jog_559_b","J1SX9Q",6,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_559_a","__jog_559_b","0BNY0G",6,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_559_a","__jog_559_b","K0M2RD",6,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_559_a","__jog_559_b","JJ3LDY",6,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_559_a","__jog_559_b","ZP1T7Z",6,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_559_a","__jog_559_b","__dup_7WQYLL_2",6,22.65,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-vertical","__jog_559_b","__jog_423_b","K0M2RD",6,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-vertical","__jog_427_a","__jog_561_a","RR1711",6,5.10000000000002,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_561_a","__jog_561_b","LVK7AI",6,5.10000000000002,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_561_a","__jog_561_b","J1SX9Q",6,5.10000000000002,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_561_a","__jog_561_b","0BNY0G",6,5.10000000000002,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_561_a","__jog_561_b","RR1711",6,5.10000000000002,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_561_a","__jog_561_b","ZP1T7Z",6,5.10000000000002,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_561_a","__jog_561_b","__dup_7WQYLL_2",6,5.10000000000002,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_561_a","__jog_561_b","__union_219",6,5.10000000000002,6,NA,"waypoint-waypoint-union"
"Real 375","c","c2-horizontal-offset-row","__jog_561_a","__jog_561_b","__union_227",6,5.10000000000002,6,NA,"waypoint-waypoint-union"
"Real 375","c","c2-horizontal-offset-row","__jog_561_a","__jog_561_b","__union_233",6,5.10000000000002,6,NA,"waypoint-waypoint-union"
"Real 375","c","c2-vertical","__jog_433_a","__jog_563_a","ZP1T7Z",6,3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_563_a","__jog_563_b","J1SX9Q",6,3.45000000000005,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_563_a","__jog_563_b","0BNY0G",6,3.45000000000005,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_563_a","__jog_563_b","K9X9T3",6,3.45000000000005,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_563_a","__jog_563_b","K0M2RD",6,3.45000000000005,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_563_a","__jog_563_b","JJ3LDY",6,3.45000000000005,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_563_a","__jog_563_b","ZP1T7Z",6,3.45000000000005,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_563_a","__jog_563_b","__dup_7WQYLL_2",6,3.45000000000005,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_563_a","__jog_563_b","__union_219",6,3.45000000000005,6,NA,"waypoint-waypoint-union"
"Real 375","c","c2-horizontal-offset-row","__jog_563_a","__jog_563_b","__union_227",6,3.45000000000005,6,NA,"waypoint-waypoint-union"
"Real 375","c","c2-horizontal-offset-row","__jog_563_a","__jog_563_b","__union_233",6,3.45000000000005,6,NA,"waypoint-waypoint-union"
"Real 375","e","nonfounder-off-union-row","__union_103","G2DMVF","nonAnchor",2,-1,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_103","QP1WMJ","G2DMVF",2,1,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_109","5LDNWE","nonAnchor",2,-1,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_109","YPHFHF","5LDNWE",2,1,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_117","0L5AWR","nonAnchor",2,-1,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_117","LUPGF8","0L5AWR",2,1,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_119","Q7F87W","nonAnchor",2,-1,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_119","9VGCCV","Q7F87W",2,1,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_121","0ZISJ0","nonAnchor",2,-1,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_121","4U7JTW","0ZISJ0",2,1,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_131","BH6ZQK","nonAnchor",2,-1,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_131","YPHFHF","BH6ZQK",2,1,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_134","R0VAQP","nonAnchor",2,-1,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_134","7U5NJD","R0VAQP",2,1,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_135","D0Z114","nonAnchor",2,-1,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_135","4CHDK1","D0Z114",2,1,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_137","MK90CB","nonAnchor",2,-1,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_137","WCPXHD","MK90CB",2,1,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_138","L5KNS5","nonAnchor",3,-2,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_138","0PADJQ","L5KNS5",3,2,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_139","B6IDBA","nonAnchor",3,-1,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_139","9JC6RF","B6IDBA",3,1,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_140","9CZSZM","nonAnchor",3,-1,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_140","PUEUBL","9CZSZM",3,1,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_143","SH0L6S","nonAnchor",3,-2,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_143","V1X2X3","SH0L6S",3,2,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_145","Q00PB1","nonAnchor",3,-1,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_145","M5DJVP","Q00PB1",3,1,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_146","79RXRZ","nonAnchor",3,-1,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_146","S0ZHJP","79RXRZ",3,1,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_147","DU300Q","nonAnchor",3,-2,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_147","9JC6RF","DU300Q",3,2,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_152","EQNDAY","nonAnchor",3,-2,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_152","GA204Z","EQNDAY",3,2,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_158","1Y8P15","nonAnchor",3,-1,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_158","PWY8IQ","1Y8P15",3,1,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_161","6MGJYG","nonAnchor",3,-2,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_161","CSZ177","6MGJYG",3,2,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_163","WIBIVP","nonAnchor",3,-1,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_163","GA204Z","WIBIVP",3,1,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_166","GTKL5Z","nonAnchor",3,-2,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_166","P49ZD1","GTKL5Z",3,2,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_167","6PX6PS","nonAnchor",3,-1,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_167","H16EC4","6PX6PS",3,1,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_168","8PHUQL","nonAnchor",3,-2,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_168","S0ZHJP","8PHUQL",3,2,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_169","L07M06","nonAnchor",4,-2,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_169","3C6G7Y","L07M06",4,2,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_171","6PQJV5","nonAnchor",4,-1,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_171","SPHGC9","6PQJV5",4,1,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_172","ELGVC6","nonAnchor",4,-2,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_172","I6M26L","ELGVC6",4,2,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_175","F2H56G","nonAnchor",4,-1,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_175","SPHGC9","F2H56G",4,1,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_176","KS2ZNP","nonAnchor",4,-3,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_176","9M5YFR","KS2ZNP",4,3,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_177","ASAF1T","nonAnchor",4,-2,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_177","8GSXTQ","ASAF1T",4,2,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_179","2FPL16","nonAnchor",4,-1,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_179","62PLX3","2FPL16",4,1,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_182","L81S8M","nonAnchor",4,-3,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_182","9M5YFR","L81S8M",4,3,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_185","772Q3D","nonAnchor",4,-2,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_185","HJLX2B","772Q3D",4,2,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_186","J33BE0","nonAnchor",4,-2,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_186","9LZVTE","J33BE0",4,2,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_188","KY4G8M","nonAnchor",4,-1,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_188","F3QIL7","KY4G8M",4,1,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_196","270UK6","nonAnchor",4,-2,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_196","A792ZU","270UK6",4,2,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_198","1TGPDW","nonAnchor",5,-1,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_198","VTZFWZ","1TGPDW",5,1,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_203","7WQYLL","nonAnchor",5,-1,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_203","MZQCZB","7WQYLL",5,1,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_206","HWQS19","nonAnchor",5,-2,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_206","FIL6AB","HWQS19",5,2,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_208","YJXSIZ","nonAnchor",5,-2,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_208","F5M8IL","YJXSIZ",5,2,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_211","LLYLLX","nonAnchor",5,-2,NA,NA,NA
"Real 375","e","mates-on-different-rows","__union_211","VTZFWZ","LLYLLX",5,2,NA,NA,NA
"Real 375","e","nonfounder-off-union-row","__union_212","0P4BCQ","nonAnchor",5,-2,NA,NA,NA
